opening_hours,TotalHours
"{""open"": true, ""displayedHours"": ""11:00-20:45"", ""sun"": ""11:00-20:45"", ""mon"": ""11:00-20:45"", ""tue"": ""11:00-20:45"", ""wed"": ""11:00-20:45"", ""thu"": ""11:00-20:45"", ""fri"": ""10:30-20:45"", ""sat"": ""11:00-20:45""}",78.5
"{""open"": true, ""displayedHours"": ""10:00-21:30"", ""sun"": ""10:00-21:30"", ""mon"": ""10:00-21:30"", ""tue"": ""10:00-21:30"", ""wed"": ""10:00-21:30"", ""thu"": ""10:00-21:30"", ""fri"": ""10:00-21:30"", ""sat"": ""10:00-21:30""}",92.0
"{""open"": true, ""displayedHours"": ""09:30-21:00"", ""sun"": ""09:30-21:00"", ""mon"": ""09:30-21:45"", ""tue"": ""09:30-21:45"", ""wed"": ""09:30-21:45"", ""thu"": ""09:30-21:45"", ""fri"": ""09:30-21:00"", ""sat"": ""09:30-21:00""}",95.0
"{""open"": true, ""displayedHours"": ""08:00-10:45 11:00-21:30"", ""sun"": ""08:00-10:45 11:00-21:30"", ""mon"": ""08:00-10:45 11:00-21:30"", ""tue"": ""08:00-10:45 11:00-21:30"", ""wed"": ""08:00-10:45 11:00-21:30"", ""thu"": ""08:00-10:45 11:00-21:30"", ""fri"": ""08:00-10:45 11:00-21:30"", ""sat"": ""08:00-10:45 11:00-21:30""}",106.0
"{""open"": true, ""displayedHours"": ""10:00-22:00"", ""sun"": ""10:00-22:00"", ""mon"": ""10:00-22:00"", ""tue"": ""10:00-22:00"", ""wed"": ""10:00-22:00"", ""thu"": ""10:00-22:00"", ""fri"": ""10:00-22:00"", ""sat"": ""10:00-22:00""}",96.0
"{""open"": true, ""displayedHours"": ""09:10-19:30"", ""sun"": ""09:10-19:30"", ""mon"": ""08:30-19:30"", ""tue"": ""08:30-19:30"", ""wed"": ""08:30-19:30"", ""thu"": ""08:30-19:30"", ""fri"": ""08:30-19:30"", ""sat"": ""09:10-19:30""}",86.0
"{""open"": true, ""displayedHours"": ""11:00-21:00"", ""sun"": ""11:00-21:00"", ""mon"": ""11:30-20:30"", ""tue"": ""11:30-20:30"", ""wed"": ""11:30-20:30"", ""thu"": ""11:30-20:30"", ""fri"": ""11:30-21:00"", ""sat"": ""11:00-21:00""}",75.5
"{""open"": true, ""displayedHours"": ""10:30-20:30"", ""sun"": ""10:30-20:30"", ""mon"": ""10:30-20:30"", ""tue"": ""10:30-20:30"", ""wed"": ""10:30-20:30"", ""thu"": ""10:30-20:30"", ""fri"": ""10:30-20:30"", ""sat"": ""10:30-20:30""}",80.0
"{""open"": true, ""displayedHours"": ""08:00-20:00"", ""sun"": ""08:00-20:00"", ""mon"": ""08:00-20:00"", ""tue"": ""08:00-20:00"", ""wed"": ""08:00-20:00"", ""thu"": ""08:00-20:00"", ""fri"": ""08:00-20:00"", ""sat"": ""08:00-20:00""}",96.0
"{""open"": true, ""displayedHours"": ""10:30-21:00"", ""sun"": ""10:30-21:00"", ""mon"": ""10:30-21:00"", ""tue"": ""10:30-21:00"", ""wed"": ""10:30-21:00"", ""thu"": ""10:30-21:00"", ""fri"": ""10:30-21:00"", ""sat"": ""10:30-21:00""}",84.0
"{""open"": true, ""displayedHours"": ""07:00-22:30"", ""sun"": ""07:00-22:30"", ""mon"": ""07:00-22:30"", ""tue"": ""07:00-22:30"", ""wed"": ""07:00-22:30"", ""thu"": ""07:00-22:30"", ""fri"": ""07:00-22:30"", ""sat"": ""07:00-22:30""}",124.0
"{""open"": true, ""displayedHours"": ""11:00-19:30"", ""sun"": ""11:00-19:30"", ""mon"": ""11:00-19:30"", ""tue"": ""11:00-19:30"", ""wed"": ""11:00-19:30"", ""thu"": ""11:00-19:30"", ""fri"": ""11:00-19:30"", ""sat"": ""11:00-19:30""}",68.0
"{""open"": true, ""displayedHours"": ""07:30-18:30"", ""sun"": ""07:30-18:30"", ""mon"": ""07:30-18:30"", ""tue"": ""07:30-18:30"", ""wed"": ""07:30-18:30"", ""thu"": ""07:30-18:30"", ""fri"": ""07:30-18:30"", ""sat"": ""07:30-18:30""}",88.0
"{""open"": true, ""displayedHours"": ""10:00-21:30"", ""sun"": ""10:00-21:30"", ""mon"": ""10:00-21:30"", ""tue"": ""10:00-21:30"", ""wed"": ""10:00-21:30"", ""thu"": ""10:00-21:30"", ""fri"": ""10:00-21:30"", ""sat"": ""10:00-21:30""}",92.0
"{""open"": true, ""displayedHours"": ""10:00-19:00"", ""sun"": ""Closed"", ""mon"": ""10:00-19:00"", ""tue"": ""10:00-19:00"", ""wed"": ""10:00-19:00"", ""thu"": ""10:00-19:00"", ""fri"": ""10:00-19:00"", ""sat"": ""10:00-19:00""}",63.0
"{""open"": true, ""displayedHours"": ""10:30-21:00"", ""sun"": ""10:30-21:00"", ""mon"": ""10:30-21:00"", ""tue"": ""10:30-21:00"", ""wed"": ""10:30-21:00"", ""thu"": ""10:30-21:00"", ""fri"": ""10:30-21:00"", ""sat"": ""10:30-21:00""}",84.0
"{""open"": true, ""displayedHours"": ""11:00-19:00"", ""sun"": ""11:00-19:00"", ""mon"": ""11:00-19:00"", ""tue"": ""11:00-19:00"", ""wed"": ""11:00-19:00"", ""thu"": ""11:00-19:00"", ""fri"": ""11:00-19:00"", ""sat"": ""11:00-19:00""}",64.0
"{""open"": true, ""displayedHours"": ""09:00-18:55"", ""sun"": ""09:00-18:55"", ""mon"": ""09:00-18:55"", ""tue"": ""09:00-18:55"", ""wed"": ""09:00-18:55"", ""thu"": ""09:00-18:55"", ""fri"": ""09:00-18:55"", ""sat"": ""09:00-18:55""}",79.33333333333333
"{""open"": true, ""displayedHours"": ""10:30-21:15"", ""sun"": ""10:30-21:15"", ""mon"": ""11:00-21:15"", ""tue"": ""10:30-21:15"", ""wed"": ""11:00-21:15"", ""thu"": ""11:00-21:15"", ""fri"": ""11:00-21:15"", ""sat"": ""10:30-21:15""}",84.0
"{""open"": true, ""displayedHours"": ""08:30-20:00"", ""sun"": ""08:30-20:00"", ""mon"": ""08:30-20:00"", ""tue"": ""08:30-20:00"", ""wed"": ""08:30-20:00"", ""thu"": ""08:30-20:00"", ""fri"": ""08:30-20:00"", ""sat"": ""08:30-20:00""}",92.0
"{""open"": true, ""displayedHours"": ""09:00-19:00"", ""sun"": ""09:00-19:00"", ""mon"": ""09:00-19:00"", ""tue"": ""09:00-19:00"", ""wed"": ""09:00-19:00"", ""thu"": ""09:00-19:00"", ""fri"": ""09:00-19:00"", ""sat"": ""09:00-19:00""}",80.0
"{""open"": true, ""displayedHours"": ""08:00-20:30"", ""sun"": ""08:00-19:30"", ""mon"": ""08:00-19:30"", ""tue"": ""08:00-19:30"", ""wed"": ""09:00-19:30"", ""thu"": ""08:00-19:30"", ""fri"": ""08:00-20:30"", ""sat"": ""08:00-20:30""}",94.0
"{""open"": true, ""displayedHours"": ""10:00-21:30"", ""sun"": ""10:00-21:30"", ""mon"": ""10:00-21:30"", ""tue"": ""10:00-21:30"", ""wed"": ""10:00-21:30"", ""thu"": ""10:00-21:30"", ""fri"": ""10:00-21:30"", ""sat"": ""10:00-21:30""}",92.0
"{""open"": true, ""displayedHours"": ""11:30-21:15"", ""sun"": ""11:30-21:15"", ""mon"": ""11:30-20:45"", ""tue"": ""11:30-20:45"", ""wed"": ""11:30-20:45"", ""thu"": ""11:30-20:45"", ""fri"": ""11:30-21:15"", ""sat"": ""11:30-21:15""}",76.0
"{""open"": true, ""displayedHours"": ""09:00-14:00 15:00-19:50"", ""sun"": ""09:00-14:00 15:00-19:50"", ""mon"": ""Closed"", ""tue"": ""09:00-14:00 15:00-19:50"", ""wed"": ""09:00-14:00 15:00-19:50"", ""thu"": ""09:00-14:00 15:00-19:50"", ""fri"": ""09:00-14:00 15:00-19:50"", ""sat"": ""09:00-14:00 15:00-19:50""}",68.83333333333333
"{""open"": true, ""displayedHours"": ""08:15-17:30"", ""sun"": ""08:15-17:30"", ""mon"": ""08:15-17:30"", ""tue"": ""08:15-17:30"", ""wed"": ""08:15-17:30"", ""thu"": ""08:15-17:30"", ""fri"": ""08:15-17:30"", ""sat"": ""08:15-17:30""}",74.0
"{""open"": true, ""displayedHours"": ""11:00-20:00"", ""sun"": ""11:00-20:00"", ""mon"": ""11:00-20:00"", ""tue"": ""11:00-20:00"", ""wed"": ""11:00-20:00"", ""thu"": ""11:00-20:00"", ""fri"": ""11:00-20:00"", ""sat"": ""11:00-20:00""}",72.0
"{""open"": true, ""displayedHours"": ""11:00-20:30"", ""sun"": ""11:00-20:30"", ""mon"": ""11:00-20:30"", ""tue"": ""11:00-20:30"", ""wed"": ""11:00-20:30"", ""thu"": ""11:00-20:30"", ""fri"": ""11:00-20:30"", ""sat"": ""11:00-20:30""}",76.0
"{""open"": true, ""displayedHours"": ""11:00-19:00"", ""sun"": ""11:00-19:00"", ""mon"": ""Closed"", ""tue"": ""Closed"", ""wed"": ""11:00-19:00"", ""thu"": ""11:00-19:00"", ""fri"": ""11:00-19:00"", ""sat"": ""11:00-19:00""}",48.0
"{""open"": true, ""displayedHours"": ""10:00-20:00"", ""sun"": ""10:00-20:00"", ""mon"": ""10:00-20:00"", ""tue"": ""10:00-22:00"", ""wed"": ""10:00-20:00"", ""thu"": ""10:00-22:00"", ""fri"": ""10:00-22:00"", ""sat"": ""10:00-20:00""}",86.0
"{""open"": true, ""displayedHours"": ""11:00-21:30"", ""sun"": ""11:00-21:30"", ""mon"": ""11:30-20:45"", ""tue"": ""11:30-20:45"", ""wed"": ""11:30-20:45"", ""thu"": ""11:30-20:45"", ""fri"": ""11:30-21:30"", ""sat"": ""11:00-21:30""}",78.5
"{""open"": true, ""displayedHours"": ""11:00-21:30"", ""sun"": ""11:00-21:30"", ""mon"": ""11:00-21:30"", ""tue"": ""11:00-21:30"", ""wed"": ""11:00-21:30"", ""thu"": ""11:00-21:30"", ""fri"": ""11:00-21:30"", ""sat"": ""11:00-21:30""}",84.0
"{""open"": true, ""displayedHours"": ""11:00-20:30"", ""sun"": ""11:00-20:30"", ""mon"": ""11:00-20:30"", ""tue"": ""11:00-20:30"", ""wed"": ""11:00-20:30"", ""thu"": ""11:00-20:30"", ""fri"": ""11:00-20:30"", ""sat"": ""11:00-20:30""}",76.0
"{""open"": true, ""displayedHours"": ""11:00-21:30"", ""sun"": ""11:00-21:30"", ""mon"": ""11:00-21:30"", ""tue"": ""11:00-21:30"", ""wed"": ""11:00-21:30"", ""thu"": ""11:00-21:30"", ""fri"": ""11:00-21:30"", ""sat"": ""11:00-21:30""}",84.0
"{""open"": true, ""displayedHours"": ""10:00-21:00"", ""sun"": ""10:00-21:00"", ""mon"": ""10:00-21:00"", ""tue"": ""10:00-21:00"", ""wed"": ""10:00-21:00"", ""thu"": ""10:00-21:00"", ""fri"": ""10:00-21:00"", ""sat"": ""10:00-21:00""}",88.0
"{""open"": true, ""displayedHours"": ""10:00-21:30"", ""sun"": ""10:00-21:30"", ""mon"": ""10:00-21:30"", ""tue"": ""10:00-21:30"", ""wed"": ""10:00-21:30"", ""thu"": ""10:00-21:30"", ""fri"": ""10:00-21:30"", ""sat"": ""10:00-21:30""}",92.0
"{""open"": true, ""displayedHours"": ""11:00-21:30"", ""sun"": ""10:30-21:00"", ""mon"": ""11:00-21:00"", ""tue"": ""11:00-21:00"", ""wed"": ""11:00-21:00"", ""thu"": ""11:00-21:00"", ""fri"": ""11:00-21:30"", ""sat"": ""11:00-21:30""}",82.0
"{""open"": true, ""displayedHours"": ""08:10-15:30"", ""sun"": ""08:10-15:30"", ""mon"": ""08:10-15:30"", ""tue"": ""08:10-15:30"", ""wed"": ""08:10-15:30"", ""thu"": ""08:10-15:30"", ""fri"": ""08:10-15:30"", ""sat"": ""08:10-15:30""}",58.66666666666667
"{""open"": true, ""displayedHours"": ""09:45-20:00"", ""sun"": ""09:45-20:00"", ""mon"": ""09:45-20:00"", ""tue"": ""09:45-20:00"", ""wed"": ""09:45-20:00"", ""thu"": ""09:45-20:00"", ""fri"": ""09:45-20:00"", ""sat"": ""09:45-20:00""}",82.0
"{""open"": true, ""displayedHours"": ""10:30-21:00"", ""sun"": ""10:30-21:00"", ""mon"": ""10:30-21:00"", ""tue"": ""10:30-21:00"", ""wed"": ""10:30-21:00"", ""thu"": ""10:30-21:00"", ""fri"": ""10:30-21:00"", ""sat"": ""10:30-21:00""}",84.0
"{""open"": true, ""displayedHours"": ""12:00-21:45"", ""sun"": ""12:00-21:45"", ""mon"": ""12:00-21:45"", ""tue"": ""12:00-21:45"", ""wed"": ""12:00-21:45"", ""thu"": ""12:00-21:45"", ""fri"": ""12:00-21:45"", ""sat"": ""12:00-21:45""}",78.0
"{""open"": true, ""displayedHours"": ""12:00-21:30"", ""sun"": ""12:00-21:30"", ""mon"": ""12:00-21:30"", ""tue"": ""12:00-21:30"", ""wed"": ""12:00-21:30"", ""thu"": ""12:00-21:30"", ""fri"": ""12:00-21:30"", ""sat"": ""12:00-21:30""}",76.0
"{""open"": true, ""displayedHours"": ""11:30-21:00"", ""sun"": ""11:30-21:00"", ""mon"": ""Closed"", ""tue"": ""11:30-21:00"", ""wed"": ""11:30-21:00"", ""thu"": ""11:30-21:00"", ""fri"": ""11:30-21:00"", ""sat"": ""11:30-21:00""}",66.5
"{""open"": true, ""displayedHours"": ""09:00-21:00"", ""sun"": ""09:00-21:00"", ""mon"": ""09:00-21:00"", ""tue"": ""09:00-21:00"", ""wed"": ""09:00-21:00"", ""thu"": ""09:00-21:00"", ""fri"": ""09:00-21:00"", ""sat"": ""09:00-21:00""}",96.0
"{""open"": true, ""displayedHours"": ""11:00-22:00"", ""sun"": ""11:00-22:00"", ""mon"": ""11:00-22:00"", ""tue"": ""11:00-22:00"", ""wed"": ""11:00-22:00"", ""thu"": ""11:00-22:00"", ""fri"": ""11:00-22:00"", ""sat"": ""11:00-22:00""}",88.0
"{""open"": true, ""displayedHours"": ""11:00-21:30"", ""sun"": ""11:00-21:30"", ""mon"": ""11:30-20:45"", ""tue"": ""11:30-20:45"", ""wed"": ""11:30-20:45"", ""thu"": ""11:30-20:45"", ""fri"": ""11:30-21:30"", ""sat"": ""11:00-21:30""}",78.5
"{""open"": true, ""displayedHours"": ""12:05-21:45"", ""sun"": ""12:05-21:45"", ""mon"": ""12:05-21:45"", ""tue"": ""12:05-21:45"", ""wed"": ""12:05-21:45"", ""thu"": ""12:05-21:45"", ""fri"": ""12:05-21:45"", ""sat"": ""12:05-21:45""}",77.33333333333333
"{""open"": true, ""displayedHours"": ""07:00-22:45"", ""sun"": ""07:00-21:45"", ""mon"": ""07:00-21:45"", ""tue"": ""07:00-21:45"", ""wed"": ""07:00-21:45"", ""thu"": ""07:00-21:45"", ""fri"": ""07:00-22:45"", ""sat"": ""07:00-22:45""}",121.0
"{""open"": true, ""displayedHours"": ""00:00-23:59"", ""sun"": ""00:00-23:59"", ""mon"": ""00:00-23:59"", ""tue"": ""00:00-23:59"", ""wed"": ""00:00-23:59"", ""thu"": ""00:00-23:59"", ""fri"": ""00:00-23:59"", ""sat"": ""00:00-23:59""}",191.86666666666667
"{""open"": true, ""displayedHours"": ""08:00-18:30"", ""sun"": ""08:00-17:30"", ""mon"": ""08:00-19:30"", ""tue"": ""08:00-19:30"", ""wed"": ""08:00-19:30"", ""thu"": ""08:00-19:30"", ""fri"": ""08:00-19:30"", ""sat"": ""08:00-18:30""}",88.0
"{""open"": true, ""displayedHours"": ""09:00-20:30"", ""sun"": ""09:00-20:30"", ""mon"": ""10:00-20:30"", ""tue"": ""Closed"", ""wed"": ""Closed"", ""thu"": ""10:00-20:30"", ""fri"": ""10:00-20:30"", ""sat"": ""09:00-20:30""}",66.0
"{""open"": true, ""displayedHours"": ""09:00-19:00"", ""sun"": ""09:00-19:00"", ""mon"": ""09:00-19:00"", ""tue"": ""09:00-19:00"", ""wed"": ""09:00-19:00"", ""thu"": ""09:00-19:00"", ""fri"": ""09:00-19:00"", ""sat"": ""09:00-19:00""}",80.0
"{""open"": true, ""displayedHours"": ""10:30-21:30"", ""sun"": ""10:30-21:30"", ""mon"": ""10:30-21:30"", ""tue"": ""10:30-21:30"", ""wed"": ""10:30-21:30"", ""thu"": ""10:30-21:30"", ""fri"": ""10:30-21:30"", ""sat"": ""10:30-21:30""}",88.0
"{""open"": true, ""displayedHours"": ""11:00-16:00"", ""sun"": ""11:00-14:00"", ""mon"": ""Closed"", ""tue"": ""14:00-19:00"", ""wed"": ""14:00-19:00"", ""thu"": ""14:00-19:00"", ""fri"": ""14:00-19:00"", ""sat"": ""11:00-16:00""}",33.0
"{""open"": true, ""displayedHours"": ""08:00-19:00"", ""sun"": ""08:00-19:00"", ""mon"": ""08:00-19:00"", ""tue"": ""08:00-19:00"", ""wed"": ""08:00-19:00"", ""thu"": ""08:00-19:00"", ""fri"": ""08:00-19:00"", ""sat"": ""08:00-19:00""}",88.0
"{""open"": true, ""displayedHours"": ""11:00-21:00"", ""sun"": ""11:00-21:00"", ""mon"": ""11:00-21:00"", ""tue"": ""11:00-21:00"", ""wed"": ""11:00-21:00"", ""thu"": ""11:00-21:00"", ""fri"": ""11:00-21:00"", ""sat"": ""11:00-21:00""}",80.0
"{""open"": true, ""displayedHours"": ""11:00-18:30"", ""sun"": ""11:00-18:30"", ""mon"": ""11:00-18:30"", ""tue"": ""11:00-18:30"", ""wed"": ""11:00-18:30"", ""thu"": ""11:00-18:30"", ""fri"": ""11:00-18:30"", ""sat"": ""11:00-18:30""}",60.0
"{""open"": true, ""displayedHours"": ""10:45-22:45"", ""sun"": ""10:45-22:00"", ""mon"": ""10:45-22:30"", ""tue"": ""10:45-22:00"", ""wed"": ""10:45-22:25"", ""thu"": ""10:45-22:30"", ""fri"": ""10:45-23:00"", ""sat"": ""10:45-22:45""}",93.91666666666666
"{""open"": true, ""displayedHours"": ""09:00-20:00"", ""sun"": ""09:00-20:00"", ""mon"": ""09:00-20:00"", ""tue"": ""09:00-20:00"", ""wed"": ""09:00-20:00"", ""thu"": ""09:00-20:00"", ""fri"": ""09:00-20:00"", ""sat"": ""09:00-20:00""}",88.0
"{""open"": true, ""displayedHours"": ""11:00-20:00"", ""sun"": ""11:00-20:00"", ""mon"": ""11:00-20:00"", ""tue"": ""11:00-20:00"", ""wed"": ""11:00-20:00"", ""thu"": ""11:00-20:00"", ""fri"": ""11:00-20:00"", ""sat"": ""11:00-20:00""}",72.0
"{""open"": true, ""displayedHours"": ""11:00-19:30"", ""sun"": ""11:00-19:30"", ""mon"": ""11:00-19:30"", ""tue"": ""11:00-19:30"", ""wed"": ""11:00-19:30"", ""thu"": ""11:00-19:30"", ""fri"": ""11:00-19:30"", ""sat"": ""11:00-19:30""}",68.0
"{""open"": true, ""displayedHours"": ""11:30-21:00"", ""sun"": ""11:30-21:00"", ""mon"": ""Closed"", ""tue"": ""Closed"", ""wed"": ""Closed"", ""thu"": ""11:30-21:00"", ""fri"": ""11:30-21:00"", ""sat"": ""11:30-21:00""}",47.5
"{""open"": true, ""displayedHours"": ""11:00-20:00"", ""sun"": ""11:00-20:00"", ""mon"": ""Closed"", ""tue"": ""11:00-20:00"", ""wed"": ""11:00-20:00"", ""thu"": ""11:00-20:00"", ""fri"": ""11:00-20:00"", ""sat"": ""11:00-20:00""}",63.0
"{""open"": true, ""displayedHours"": ""08:00-20:00"", ""sun"": ""08:00-20:00"", ""mon"": ""08:00-20:00"", ""tue"": ""08:00-20:00"", ""wed"": ""08:00-20:00"", ""thu"": ""08:00-20:00"", ""fri"": ""08:00-20:00"", ""sat"": ""08:00-20:00""}",96.0
"{""open"": true, ""displayedHours"": ""05:00-23:00"", ""sun"": ""05:00-23:00"", ""mon"": ""05:00-23:00"", ""tue"": ""05:00-23:00"", ""wed"": ""05:00-23:00"", ""thu"": ""05:00-23:00"", ""fri"": ""05:00-23:00"", ""sat"": ""05:00-23:00""}",144.0
"{""open"": true, ""displayedHours"": ""10:30-19:00"", ""sun"": ""10:30-19:30"", ""mon"": ""10:30-19:45"", ""tue"": ""10:30-19:45"", ""wed"": ""10:30-19:45"", ""thu"": ""10:30-19:45"", ""fri"": ""10:30-19:45"", ""sat"": ""10:30-19:00""}",72.25
"{""open"": true, ""displayedHours"": ""12:00-20:30"", ""sun"": ""12:00-20:30"", ""mon"": ""12:00-20:30"", ""tue"": ""12:00-20:30"", ""wed"": ""12:00-20:30"", ""thu"": ""12:00-20:30"", ""fri"": ""12:00-20:30"", ""sat"": ""12:00-20:30""}",68.0
"{""open"": true, ""displayedHours"": ""11:00-19:00"", ""sun"": ""Closed"", ""mon"": ""11:00-19:00"", ""tue"": ""11:00-19:00"", ""wed"": ""11:00-19:00"", ""thu"": ""11:00-19:00"", ""fri"": ""11:00-19:00"", ""sat"": ""11:00-19:00""}",56.0
"{""open"": true, ""displayedHours"": ""11:15-21:00"", ""sun"": ""11:15-21:00"", ""mon"": ""11:15-21:00"", ""tue"": ""11:15-21:00"", ""wed"": ""11:15-21:00"", ""thu"": ""11:15-21:00"", ""fri"": ""11:15-21:00"", ""sat"": ""11:15-21:00""}",78.0
"{""open"": true, ""displayedHours"": ""10:00-20:30"", ""sun"": ""Closed"", ""mon"": ""07:30-20:30"", ""tue"": ""07:30-20:30"", ""wed"": ""07:30-20:30"", ""thu"": ""07:30-20:30"", ""fri"": ""07:30-20:30"", ""sat"": ""10:00-20:30""}",86.0
"{""open"": true, ""displayedHours"": ""09:00-16:00"", ""sun"": ""08:00-13:00"", ""mon"": ""07:00-19:45"", ""tue"": ""07:00-18:00"", ""wed"": ""07:00-18:00"", ""thu"": ""07:00-18:00"", ""fri"": ""07:00-20:30"", ""sat"": ""09:00-16:00""}",78.25
"{""open"": true, ""displayedHours"": ""10:00-21:00"", ""sun"": ""10:00-21:00"", ""mon"": ""10:00-21:00"", ""tue"": ""10:00-21:00"", ""wed"": ""10:00-21:00"", ""thu"": ""10:00-21:00"", ""fri"": ""10:00-21:00"", ""sat"": ""10:00-21:00""}",88.0
"{""open"": true, ""displayedHours"": ""00:00-23:59"", ""sun"": ""00:00-23:59"", ""mon"": ""00:00-23:59"", ""tue"": ""00:00-23:59"", ""wed"": ""00:00-23:59"", ""thu"": ""00:00-23:59"", ""fri"": ""00:00-23:59"", ""sat"": ""00:00-23:59""}",191.86666666666667
"{""open"": true, ""displayedHours"": ""11:30-21:50"", ""sun"": ""11:30-21:50"", ""mon"": ""11:30-21:50"", ""tue"": ""11:30-21:50"", ""wed"": ""11:30-21:50"", ""thu"": ""11:30-21:50"", ""fri"": ""11:30-21:50"", ""sat"": ""11:30-21:50""}",82.66666666666667
"{""open"": true, ""displayedHours"": ""12:00-21:00"", ""sun"": ""12:00-21:00"", ""mon"": ""12:00-21:00"", ""tue"": ""12:00-21:00"", ""wed"": ""12:00-21:00"", ""thu"": ""12:00-21:00"", ""fri"": ""12:00-21:00"", ""sat"": ""12:00-21:00""}",72.0
"{""open"": true, ""displayedHours"": ""12:00-21:00"", ""sun"": ""12:00-21:00"", ""mon"": ""12:00-21:00"", ""tue"": ""12:00-21:00"", ""wed"": ""12:00-21:00"", ""thu"": ""12:00-21:00"", ""fri"": ""12:00-21:00"", ""sat"": ""12:00-21:00""}",72.0
"{""open"": true, ""displayedHours"": ""08:30-16:00"", ""sun"": ""08:30-16:00"", ""mon"": ""Closed"", ""tue"": ""08:00-14:00"", ""wed"": ""08:00-14:00"", ""thu"": ""08:00-14:00"", ""fri"": ""08:00-14:00"", ""sat"": ""08:30-16:00""}",46.5
"{""open"": true, ""displayedHours"": ""11:00-16:00"", ""sun"": ""Closed"", ""mon"": ""11:00-20:00"", ""tue"": ""11:00-20:00"", ""wed"": ""11:00-20:00"", ""thu"": ""11:00-20:00"", ""fri"": ""11:00-20:00"", ""sat"": ""11:00-16:00""}",55.0
"{""open"": true, ""displayedHours"": ""08:00-20:00"", ""sun"": ""08:00-20:00"", ""mon"": ""08:00-14:00"", ""tue"": ""Closed"", ""wed"": ""08:00-20:00"", ""thu"": ""08:00-20:00"", ""fri"": ""08:00-20:00"", ""sat"": ""08:00-20:00""}",78.0
"{""open"": true, ""displayedHours"": ""00:00-23:59"", ""sun"": ""00:00-23:59"", ""mon"": ""00:00-23:59"", ""tue"": ""00:00-23:59"", ""wed"": ""00:00-23:59"", ""thu"": ""00:00-23:59"", ""fri"": ""00:00-23:59"", ""sat"": ""00:00-23:59""}",191.86666666666667
"{""open"": true, ""displayedHours"": ""00:00-23:59"", ""sun"": ""00:00-23:59"", ""mon"": ""00:00-23:59"", ""tue"": ""00:00-23:59"", ""wed"": ""00:00-23:59"", ""thu"": ""00:00-23:59"", ""fri"": ""00:00-23:59"", ""sat"": ""00:00-23:59""}",191.86666666666667
"{""open"": true, ""displayedHours"": ""08:00-19:00"", ""sun"": ""08:00-19:00"", ""mon"": ""Closed"", ""tue"": ""08:00-19:00"", ""wed"": ""08:00-19:00"", ""thu"": ""08:00-19:00"", ""fri"": ""08:00-19:00"", ""sat"": ""08:00-19:00""}",77.0
"{""open"": true, ""displayedHours"": ""11:00-21:00"", ""sun"": ""Closed"", ""mon"": ""11:00-21:00"", ""tue"": ""11:00-21:00"", ""wed"": ""11:00-21:00"", ""thu"": ""11:00-21:00"", ""fri"": ""11:00-21:00"", ""sat"": ""11:00-21:00""}",70.0
"{""open"": true, ""displayedHours"": ""00:00-01:00 10:00-23:59"", ""sun"": ""00:00-01:00 10:00-23:59"", ""mon"": ""00:00-01:00 10:00-23:59"", ""tue"": ""00:00-01:00 10:00-23:59"", ""wed"": ""00:00-01:00 10:00-23:59"", ""thu"": ""00:00-01:00 10:00-23:59"", ""fri"": ""00:00-01:00 10:00-23:59"", ""sat"": ""00:00-01:00 10:00-23:59""}",119.86666666666666
"{""open"": true, ""displayedHours"": ""10:00-19:30"", ""sun"": ""10:00-19:30"", ""mon"": ""10:00-19:30"", ""tue"": ""10:00-19:30"", ""wed"": ""10:00-19:30"", ""thu"": ""10:00-19:30"", ""fri"": ""10:00-19:30"", ""sat"": ""10:00-19:30""}",76.0
"{""open"": true, ""displayedHours"": ""07:00-20:30"", ""sun"": ""07:00-20:30"", ""mon"": ""07:00-20:30"", ""tue"": ""07:00-20:30"", ""wed"": ""07:00-20:30"", ""thu"": ""07:00-20:30"", ""fri"": ""07:00-20:30"", ""sat"": ""07:00-20:30""}",108.0
"{""open"": true, ""displayedHours"": ""10:30-20:00"", ""sun"": ""Closed"", ""mon"": ""10:30-20:50"", ""tue"": ""10:30-21:51"", ""wed"": ""10:30-20:59"", ""thu"": ""10:30-20:47"", ""fri"": ""10:30-20:33"", ""sat"": ""10:30-20:00""}",71.5
"{""open"": true, ""displayedHours"": ""09:00-21:00"", ""sun"": ""09:00-21:00"", ""mon"": ""08:30-21:00"", ""tue"": ""08:30-21:00"", ""wed"": ""08:30-21:00"", ""thu"": ""08:30-21:00"", ""fri"": ""08:30-12:30 15:00-21:00"", ""sat"": ""09:00-21:00""}",96.0
"{""open"": true, ""displayedHours"": ""09:00-21:30"", ""sun"": ""09:00-21:30"", ""mon"": ""09:00-20:00"", ""tue"": ""09:00-20:00"", ""wed"": ""09:00-20:00"", ""thu"": ""09:00-21:30"", ""fri"": ""09:00-21:30"", ""sat"": ""09:00-21:30""}",95.5
"{""open"": true, ""displayedHours"": ""00:00-23:59"", ""sun"": ""00:00-23:59"", ""mon"": ""00:00-23:59"", ""tue"": ""00:00-23:59"", ""wed"": ""00:00-23:59"", ""thu"": ""00:00-23:59"", ""fri"": ""00:00-23:59"", ""sat"": ""00:00-23:59""}",191.86666666666667
